Date	Share Link	Caption / Artist Info
Aug 24, 2024, 2:14:44 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOmDw1Noik-3ss6gsQTdf21Z2qFSnFATCi-wMaf?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Sue Foley @ Hamilton Live 8/23/24
Sep 9, 2024, 1:36:05 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipO19AHZ_ciaainoN6sOnodzcVpfm_PYfxOeLMye?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Vanessa Collier Rams Head Live On Stage, 9/8/24
Sep 19, 2024, 9:16:16 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPJrWJ1fzxlVGK-rP5_RulOIivpQc7UKpCP9eJd?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Selwyn Birchwood @ The Vault at Capital One Hall 9/18 first time there for both of us!
Oct 6, 2024, 1:47:24 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipO6igN8G9386gPPUrtjA9u_KmpOnzD4Bn_hYB0N?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Valerie June @ Publick Playhouse 10/5/24
Oct 10, 2024, 3:06:47 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOdhEmQul8iSy64tuWdhuuF5KbrE22r1RdEAMt4?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Laura Chavez @ Hamilton Live 10/9/24 | (very averse to photos, very incredible on guitar)
Oct 14, 2024, 11:13:11 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMrNix4XAaOwL2DdmhvsdeIjISSOHhw5aezahSL?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Jake Xerxes Fussell @ Songbyrd Music House 10/13/24
Oct 15, 2024, 12:19:38 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPxr8FYiGCq679hg76GptTqUOMy_8EsUIBr9Itr?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Vanessa Collier @ Hamilton Live 10/9/24
Oct 17, 2024, 2:33:32 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPWxjrCqE5HAmFc0xMozC5IHHJaR8GisoSRdsYv?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Ana Popovic 10/16/24 @ Hamilton Live
Oct 20, 2024, 3:26:24 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNKYfOTXd4oGVHoS3aPbWjIjzSlVwzozwGWyO8x?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Shemekia Copeland (singer) @ Rams Head 10/19/24
Nov 9, 2024, 1:47:30 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPuM_WTyYbHSxIC46HET7F0V684FLfr0_-j-8Xo?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Albert Cummings @ The Collective Encore 11/8/24
